,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
9489,PRETRIAL,1,Caucasian,-281120050,22,Intake,English,Post Sentence,Probation,Single,1392418943,1,8,Low
9490,PRETRIAL,1,Caucasian,-405789980,22,Intake,English,Pretrial,Pretrial Defendant,Married,1367243047,1,8,Low
9491,PRETRIAL,1,Caucasian,546312872,22,Intake,English,Post Sentence,Probation,Single,1394050416,1,8,Low
9492,PRETRIAL,1,Caucasian,161678054,22,Intake,English,Pretrial,Jail Inmate,Single,1387168543,1,8,Low
9493,PRETRIAL,1,Caucasian,-284993041,22,Intake,English,Post Sentence,Pretrial Defendant,Divorced,1386652422,1,8,Low
9494,PRETRIAL,1,African-American,601982279,22,Intake,English,Pretrial,Jail Inmate,Single,1367418476,4,8,High
9495,PRETRIAL,1,African-American,736172385,22,Intake,English,Pretrial,Jail Inmate,Single,1418627226,3,8,Medium
9496,Probation,1,Caucasian,389010564,22,Intake,English,Post Sentence,Probation,Single,1369426074,2,8,Medium
9497,PRETRIAL,1,Caucasian,-316101025,22,Intake,English,Pretrial,Jail Inmate,Married,1412649664,1,8,Low
9498,Probation,1,Hispanic,347721090,22,Intake,English,Post Sentence,Probation,Single,1391099715,1,8,Low
9499,Probation,1,Caucasian,-164681281,22,Intake,English,Post Sentence,Probation,Married,1373138918,1,8,Low
9500,Probation,1,African-American,795032777,22,Intake,English,Post Sentence,Probation,Single,1367911604,4,8,High
9501,PRETRIAL,1,African-American,-394406892,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1413805172,1,8,Low
9502,Probation,1,Hispanic,372281955,22,Intake,English,Post Sentence,Probation,Single,1379361180,1,8,Low
9503,Probation,1,Hispanic,489116462,22,Intake,English,Post Sentence,Probation,Single,1368765164,3,8,High
9504,Probation,1,Hispanic,472892805,22,Intake,English,Post Sentence,Probation,Single,1377127965,1,8,Low
9505,PRETRIAL,1,African-American,-36677424,22,Intake,English,Pretrial,Jail Inmate,Married,1366602086,1,8,Low
9506,Probation,1,Hispanic,681929721,22,Intake,English,Post Sentence,Probation,Single,1370835215,1,8,Medium
9507,Probation,1,Hispanic,714094234,22,Intake,English,Post Sentence,Probation,Single,1377820177,2,8,Medium
9508,Probation,1,Hispanic,505431354,22,Intake,English,Post Sentence,Probation,Single,1408760737,1,8,Medium
9509,PRETRIAL,1,African-American,670775904,22,Intake,English,Pretrial,Jail Inmate,Single,1367322423,3,8,High
9510,PRETRIAL,1,African-American,737244840,22,Intake,English,Pretrial,Jail Inmate,Single,1414104974,2,8,Medium
9511,PRETRIAL,1,Caucasian,358227321,22,Intake,English,Pretrial,Jail Inmate,Single,1391255527,1,8,Low
9512,Probation,0,African-American,649271525,22,Intake,English,Post Sentence,Probation,Single,1371644345,1,8,Medium
9513,PRETRIAL,0,Caucasian,531585765,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411655076,1,8,Low
9514,PRETRIAL,1,African-American,642045559,22,Intake,English,Pretrial,Jail Inmate,Single,1383399170,2,8,Medium
9515,PRETRIAL,1,African-American,427851132,22,Intake,English,Post Sentence,Probation,Single,1366618366,1,8,Low
9516,Probation,1,African-American,705202406,22,Intake,English,Post Sentence,Probation,Single,1367340765,2,8,Medium
9517,PRETRIAL,1,African-American,739888043,22,Intake,English,Pretrial,Jail Inmate,Single,1366130636,1,8,Low
9518,PRETRIAL,1,African-American,564515313,22,Intake,English,Post Sentence,Probation,Single,1367683683,3,8,High
9519,PRETRIAL,0,Caucasian,212516116,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394274523,1,8,Low
9520,Probation,1,Caucasian,625398462,22,Intake,English,Post Sentence,Probation,Single,1374301776,1,8,Low
9521,Probation,1,Hispanic,124716601,22,Intake,English,Post Sentence,Probation,Married,1387819333,1,8,Low
9522,PRETRIAL,1,Caucasian,628397284,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418837922,2,8,Medium
9523,PRETRIAL,1,African-American,648973315,22,Intake,English,Pretrial,Jail Inmate,Single,1358168018,1,8,Low
9524,PRETRIAL,1,Caucasian,660980048,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395257796,1,8,Low
9525,PRETRIAL,1,African-American,642432279,22,Intake,English,Pretrial,Jail Inmate,Single,1415675395,1,8,Low
9526,PRETRIAL,1,Caucasian,2043733,22,Intake,English,Pretrial,Pretrial Defendant,Married,1388425291,1,8,Low
9527,Probation,1,African-American,-223281405,22,Intake,English,Post Sentence,Probation,Married,1364567215,1,8,Low
9528,PRETRIAL,0,Caucasian,461944716,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411682892,1,8,Low
9529,PRETRIAL,1,Caucasian,521367748,22,Intake,English,Post Sentence,Probation,Single,1393150022,1,8,Low
9530,PRETRIAL,1,African-American,632344380,22,Intake,English,Pretrial,Jail Inmate,Single,1367487838,1,8,Low
9531,PRETRIAL,1,African-American,557064876,22,Intake,English,Post Sentence,Probation,Single,1371912360,3,8,Medium
9532,Probation,1,African-American,452391761,22,Intake,English,Post Sentence,Probation,Single,1373552852,1,8,Medium
9533,PRETRIAL,1,African-American,627688556,22,Intake,English,Pretrial,Jail Inmate,Single,1363997488,2,8,Medium
9534,Probation,1,African-American,385930665,22,Intake,English,Post Sentence,Probation,Single,1368965118,1,8,Low
9535,PRETRIAL,1,Caucasian,-111952257,22,Intake,English,Pretrial,Jail Inmate,Single,1394656464,1,8,Low
9536,PRETRIAL,1,African-American,667394660,22,Intake,English,Pretrial,Jail Inmate,Single,1361152461,2,8,Medium
9537,Probation,0,African-American,511076852,22,Intake,English,Post Sentence,Probation,Single,1368858841,1,8,Medium
9538,Probation,0,Hispanic,574893208,22,Intake,English,Other,Probation,Single,1410843187,1,8,Medium
9539,Probation,1,Caucasian,38908038,22,Intake,English,Post Sentence,Probation,Married,1391328429,1,8,Low
9540,PRETRIAL,1,Caucasian,520272556,22,Intake,English,Post Sentence,Probation,Single,1378923293,1,8,Low
9541,PRETRIAL,1,Caucasian,593823937,22,Intake,English,Pretrial,Pretrial Defendant,Single,1377696000,2,8,Medium
9542,Probation,1,Caucasian,466900545,22,Intake,English,Post Sentence,Probation,Single,1367793985,1,8,Low
9543,PRETRIAL,0,African-American,652215200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411276017,2,8,Medium
9544,PRETRIAL,1,African-American,740080780,22,Intake,English,Pretrial,Jail Inmate,Single,1359059341,2,8,Medium
9545,Probation,1,Hispanic,135227278,22,Intake,English,Post Sentence,Probation,Single,1372961509,1,8,Low
9546,PRETRIAL,1,African-American,396295893,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418179518,3,8,High
9547,PRETRIAL,1,African-American,712007574,22,Intake,English,Pretrial,Jail Inmate,Single,1416755359,4,8,High
9548,PRETRIAL,1,African-American,803547654,22,Intake,English,Pretrial,Jail Inmate,Single,1364978195,3,8,Medium
9549,PRETRIAL,1,African-American,559485136,22,Intake,English,Pretrial,Jail Inmate,Single,1367205927,3,8,High
9550,PRETRIAL,1,Caucasian,378093827,22,Intake,English,Pretrial,Pretrial Defendant,Single,1392611849,1,8,Low
9551,PRETRIAL,1,African-American,494530560,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415398779,2,8,Medium
9552,PRETRIAL,1,African-American,616026099,22,Intake,English,Pretrial,Jail Inmate,Single,1416713549,2,8,Medium
9553,PRETRIAL,0,Caucasian,-202506489,22,Intake,English,Pretrial,Jail Inmate,Married,1394383683,1,8,Low
9554,Probation,1,Caucasian,-17788874,22,Intake,English,Post Sentence,Probation,Single,1375591518,1,8,Low
9555,PRETRIAL,0,African-American,739516977,17,Intake,English,Post Sentence,Probation,Single,1371225866,3,8,High
9556,PRETRIAL,1,Caucasian,753216068,22,Intake,English,Pretrial,Pretrial Defendant,Single,1413023897,3,8,Medium
9557,Probation,1,Hispanic,659673977,22,Intake,English,Post Sentence,Probation,Single,1370964903,2,8,Medium
9558,PRETRIAL,1,African-American,656592286,22,Intake,English,Pretrial,Jail Inmate,Single,1365952443,1,8,Low
9559,PRETRIAL,1,African-American,660017457,22,Intake,English,Pretrial,Jail Inmate,Single,1363626991,1,8,Low
9560,Probation,1,Hispanic,628657250,22,Intake,English,Post Sentence,Probation,Single,1360566349,1,8,Medium
9561,PRETRIAL,1,African-American,639584457,22,Intake,English,Pretrial,Jail Inmate,Single,1362341069,2,8,Medium
9562,Probation,1,African-American,646031422,22,Intake,English,Post Sentence,Probation,Single,1365632344,3,8,High
9563,PRETRIAL,1,African-American,775375980,22,Intake,English,Pretrial,Jail Inmate,Single,1366202447,4,8,High
9564,PRETRIAL,1,African-American,693204333,22,Intake,English,Post Sentence,Probation,Single,1369287857,1,8,Low
9565,PRETRIAL,1,African-American,-149332629,22,Intake,English,Pretrial,Jail Inmate,Married,1358624371,1,8,Low
9566,PRETRIAL,1,African-American,611899069,22,Intake,English,Pretrial,Jail Inmate,Single,1363662158,1,8,Low
9567,PRETRIAL,1,African-American,552503046,22,Intake,English,Pretrial,Jail Inmate,Single,1364847809,4,8,High
9568,PRETRIAL,1,African-American,265820725,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367911802,2,8,Medium
9569,PRETRIAL,1,Caucasian,406877019,22,Intake,English,Pretrial,Pretrial Defendant,Single,1371883298,3,8,High
9570,PRETRIAL,1,Caucasian,-638076939,22,Intake,English,Post Sentence,Probation,Divorced,1367476329,1,8,Low
9571,PRETRIAL,1,African-American,697173042,22,Intake,English,Pretrial,Jail Inmate,Single,1357700252,1,8,Low
9572,PRETRIAL,1,African-American,-82585474,22,Intake,English,Pretrial,Jail Inmate,Married,1365592446,1,8,Low
9573,PRETRIAL,1,African-American,592606154,22,Intake,English,Post Sentence,Probation,Single,1366614860,3,8,High
9574,PRETRIAL,0,African-American,445756391,22,Intake,English,Post Sentence,Probation,Single,1407490611,1,8,Low
9575,PRETRIAL,1,African-American,753682951,22,Intake,English,Pretrial,Jail Inmate,Single,1364627161,1,8,Low
9576,PRETRIAL,1,Caucasian,360742021,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415851545,3,8,High
9577,Probation,0,African-American,767292643,22,Intake,English,Post Sentence,Probation,Single,1370908755,3,8,High
9578,PRETRIAL,0,African-American,554962127,22,Intake,English,Pretrial,Jail Inmate,Single,1417665358,1,8,Medium
9579,PRETRIAL,1,African-American,396052739,22,Intake,English,Pretrial,Pretrial Defendant,Single,1402439100,1,8,Low
9580,PRETRIAL,1,African-American,640413857,22,Intake,English,Pretrial,Jail Inmate,Single,1417634194,3,8,Medium
9581,PRETRIAL,1,African-American,594555226,22,Intake,English,Pretrial,Jail Inmate,Single,1357583302,1,8,Medium
9582,PRETRIAL,1,African-American,477031027,22,Intake,English,Pretrial,Jail Inmate,Single,1364547437,3,8,High
9583,PRETRIAL,1,Caucasian,392283275,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397114946,1,8,Low
9584,Probation,0,Hispanic,778613239,22,Intake,English,Post Sentence,Probation,Single,1377613663,2,8,Medium
9585,PRETRIAL,1,African-American,618977339,22,Intake,English,Pretrial,Jail Inmate,Single,1360223002,3,8,High
9586,PRETRIAL,1,African-American,474542745,22,Intake,English,Post Sentence,Probation,Single,1401706280,1,8,Low
9587,PRETRIAL,1,African-American,807787522,22,Intake,English,Pretrial,Jail Inmate,Single,1413668033,3,8,High
9588,Probation,1,Hispanic,607013586,22,Intake,English,Post Sentence,Probation,Single,1375038432,1,8,Low
9589,PRETRIAL,1,African-American,592538277,22,Intake,English,Pretrial,Jail Inmate,Single,1366758062,1,8,Low
9590,Probation,1,Caucasian,-333744670,22,Intake,English,Post Sentence,Probation,Married,1367786374,1,8,Low
9591,PRETRIAL,1,Caucasian,-261212623,22,Intake,English,Pretrial,Jail Inmate,Divorced,1391024167,1,8,Low
9592,PRETRIAL,1,African-American,514363970,22,Intake,English,Pretrial,Jail Inmate,Single,1361858630,4,8,High
9593,PRETRIAL,1,Caucasian,660744652,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417324682,1,8,Low
9594,PRETRIAL,1,African-American,572443833,22,Intake,English,Pretrial,Jail Inmate,Single,1365431283,1,8,Low
9595,PRETRIAL,1,African-American,523058719,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364947000,4,8,High
9596,PRETRIAL,1,Caucasian,-166343154,22,Intake,English,Pretrial,Jail Inmate,Married,1359592739,1,8,Low
9597,PRETRIAL,1,African-American,391456224,22,Intake,English,Pretrial,Jail Inmate,Single,1365153246,1,8,Low
9598,PRETRIAL,1,African-American,791736594,22,Intake,English,Pretrial,Jail Inmate,Single,1417536779,3,8,High
9599,Probation,1,African-American,619978115,22,Intake,English,Post Sentence,Probation,Single,1360674395,3,8,High
9600,PRETRIAL,1,African-American,283980688,22,Intake,English,Pretrial,Jail Inmate,Single,1416241295,1,8,Low
9601,PRETRIAL,1,African-American,727264175,22,Intake,English,Pretrial,Jail Inmate,Single,1415210531,3,8,High
9602,PRETRIAL,1,Caucasian,-122801023,22,Intake,English,Pretrial,Jail Inmate,Divorced,1414579404,1,8,Low
9603,PRETRIAL,1,African-American,626086534,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415247782,4,8,High
9604,PRETRIAL,1,African-American,444276677,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411761825,1,8,Low
9605,Probation,1,Hispanic,-174687754,22,Intake,English,Post Sentence,Probation,Married,1367841187,1,8,Low
9606,PRETRIAL,1,African-American,226130215,22,Intake,English,Post Sentence,Probation,Single,1414493947,1,8,Low
9607,PRETRIAL,1,African-American,665318417,22,Intake,English,Pretrial,Jail Inmate,Single,1359877166,3,8,Medium
9608,PRETRIAL,1,African-American,657828932,22,Intake,English,Pretrial,Jail Inmate,Single,1363258939,3,8,Medium
9609,PRETRIAL,1,African-American,715734985,22,Intake,English,Pretrial,Jail Inmate,Single,1359889798,2,8,Medium
9610,PRETRIAL,1,Caucasian,403921977,22,Intake,English,Post Sentence,Probation,Single,1364368474,3,8,High
9611,PRETRIAL,1,African-American,585527964,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416434264,1,8,Medium
9612,PRETRIAL,1,African-American,610708591,22,Intake,English,Pretrial,Jail Inmate,Single,1363307545,1,8,Low
9613,PRETRIAL,1,African-American,-282171645,22,Intake,English,Pretrial,Jail Inmate,Single,1369151721,3,8,High
9614,PRETRIAL,1,Caucasian,-194576027,22,Intake,English,Pretrial,Jail Inmate,Single,1391969687,1,8,Low
9615,PRETRIAL,1,Caucasian,-420807044,22,Intake,English,Pretrial,Jail Inmate,Divorced,1389483579,1,8,Low
9616,PRETRIAL,1,African-American,757648043,17,Intake,English,Post Sentence,Probation,Single,1392206989,4,8,High
9617,PRETRIAL,0,African-American,659582313,22,Intake,English,Pretrial,Jail Inmate,Single,1419984000,1,8,Low
9618,Probation,1,Hispanic,674976425,22,Intake,English,Post Sentence,Probation,Single,1374266677,3,8,High
9619,PRETRIAL,1,African-American,786543062,22,Intake,English,Pretrial,Jail Inmate,Single,1361125702,2,8,Medium
9620,PRETRIAL,1,Caucasian,-76204180,22,Intake,English,Post Sentence,Probation,Divorced,1389429262,1,8,Low
9621,PRETRIAL,1,African-American,676005567,22,Intake,English,Pretrial,Jail Inmate,Single,1360583570,2,8,Medium
9622,Probation,1,Hispanic,599329821,22,Intake,English,Post Sentence,Probation,Single,1371032389,3,8,High
9623,PRETRIAL,1,Caucasian,683108943,22,Intake,English,Pretrial,Jail Inmate,Single,1419626133,1,8,Low
9624,Probation,1,Caucasian,247269820,22,Intake,English,Post Sentence,Probation,Single,1390343765,1,8,Low
9625,Probation,1,Hispanic,693111475,22,Intake,English,Post Sentence,Probation,Single,1356998400,4,8,High
9626,Probation,1,Hispanic,-281959572,22,Intake,English,Post Sentence,Probation,Married,1361321821,1,8,Low
9627,Probation,1,Hispanic,379059185,22,Intake,English,Post Sentence,Probation,Single,1378773691,1,8,Low
9628,PRETRIAL,1,Caucasian,-419298134,22,Intake,English,Pretrial,Jail Inmate,Divorced,1388219489,1,8,Low
9629,Probation,1,Caucasian,-226542556,22,Intake,English,Post Sentence,Probation,Married,1373548782,1,8,Low
9630,Probation,1,African-American,649301319,22,Intake,English,Post Sentence,Probation,Single,1368822013,3,8,High
9631,Probation,1,Caucasian,687239162,22,Intake,English,Post Sentence,Probation,Single,1377551584,3,8,High
9632,PRETRIAL,1,African-American,401184074,22,Intake,English,Pretrial,Jail Inmate,Single,1419984000,1,8,Low
9633,Probation,0,Hispanic,-169724930,22,Intake,English,Other,Probation,Married,1402796101,1,8,Low
9634,Probation,1,Hispanic,-296057153,22,Intake,English,Post Sentence,Probation,Divorced,1374617269,1,8,Low
9635,Probation,1,Hispanic,498096427,22,Intake,English,Other,Probation,Single,1373460179,1,8,Low
9636,Probation,1,Caucasian,319900512,22,Intake,English,Post Sentence,Probation,Single,1364469503,1,8,Low
9637,PRETRIAL,1,African-American,-38086514,22,Intake,English,Pretrial,Jail Inmate,Married,1358587174,1,8,Low
9638,PRETRIAL,1,African-American,312125017,22,Intake,English,Post Sentence,Probation,Single,1372329160,1,8,Low
9639,PRETRIAL,1,Caucasian,639742700,22,Intake,English,Pretrial,Jail Inmate,Single,1361962104,1,8,Low
9640,PRETRIAL,1,African-American,818165703,22,Intake,English,Pretrial,Jail Inmate,Single,1362799254,2,8,Medium
9641,Probation,1,Hispanic,727036677,22,Intake,English,Post Sentence,Probation,Single,1376445146,1,8,Medium
9642,PRETRIAL,1,Caucasian,-121501430,22,Intake,English,Pretrial,Pretrial Defendant,Married,1387788723,1,8,Low
9643,PRETRIAL,1,Caucasian,418857963,22,Intake,English,Post Sentence,Probation,Single,1378047222,1,8,Medium
9644,PRETRIAL,1,African-American,674894937,22,Intake,English,Pretrial,Jail Inmate,Single,1365574971,2,8,Medium
9645,PRETRIAL,1,African-American,132381727,22,Intake,English,Pretrial,Jail Inmate,Single,1364174929,1,8,Low
9646,PRETRIAL,1,African-American,80006024,22,Intake,English,Pretrial,Jail Inmate,Married,1362619440,1,8,Low
9647,PRETRIAL,1,African-American,630990928,22,Intake,English,Pretrial,Jail Inmate,Single,1365660850,3,8,High
9648,Probation,1,Caucasian,-99202383,22,Intake,English,Post Sentence,Probation,Divorced,1359797774,1,8,Low
9649,Probation,1,Hispanic,418394049,22,Intake,English,Other,Probation,Single,1393077209,1,8,Low
9650,PRETRIAL,1,African-American,437363872,22,Intake,English,Pretrial,Jail Inmate,Married,1415488902,1,8,Low
9651,PRETRIAL,1,Caucasian,-12266878,22,Intake,English,Pretrial,Jail Inmate,Single,1415960596,1,8,Low
9652,PRETRIAL,1,African-American,479375518,22,Intake,English,Pretrial,Jail Inmate,Single,1417368145,3,8,High
9653,PRETRIAL,1,Caucasian,343965012,22,Intake,English,Post Sentence,Probation,Single,1375004603,1,8,Low
9654,PRETRIAL,1,African-American,710739231,22,Intake,English,Pretrial,Jail Inmate,Single,1359778872,3,8,Medium
9655,PRETRIAL,0,Caucasian,139888467,22,Intake,English,Pretrial,Pretrial Defendant,Married,1409284728,1,8,Low
9656,PRETRIAL,1,Caucasian,521355162,22,Intake,English,Post Sentence,Probation,Single,1366790165,1,8,Low
9657,PRETRIAL,1,Caucasian,534812043,22,Intake,English,Post Sentence,Probation,Single,1365137919,1,8,Low
9658,Probation,1,African-American,608719024,22,Intake,English,Post Sentence,Probation,Single,1372104554,1,8,Low
9659,PRETRIAL,1,African-American,613400463,22,Intake,English,Pretrial,Jail Inmate,Single,1417985446,3,8,Medium
9660,PRETRIAL,1,Caucasian,-252934491,22,Intake,English,Pretrial,Jail Inmate,Married,1357345083,1,8,Low
9661,PRETRIAL,1,African-American,345509346,22,Intake,English,Pretrial,Jail Inmate,Single,1414611969,1,8,Low
